host_id,host_name,host_response_rate,host_is_superhost,host_total_listings_count,host_identity_verified,license,host_since,host_since_years_months
16396888,Emily,,FALSE,2,Verified,Unlicensed,2014-06-04,"10 years, 5 months"
6606618,Louise,,FALSE,1,Verified,Unlicensed,2013-05-27,"11 years, 5 months"
42691960,Marie,100%,FALSE,8,Verified,Unlicensed,2015-08-27,"9 years, 2 months"
4946655,Jack,,FALSE,1,Verified,Unlicensed,2013-02-03,"11 years, 9 months"
290094,Charlotte,,FALSE,1,Verified,Unlicensed,2010-11-17,"13 years, 11 months"
113916741,Elan,,FALSE,1,Verified,Unlicensed,2017-01-29,"7 years, 9 months"
3348610,Ronnie,,FALSE,7,Verified,Unlicensed,2012-08-23,"12 years, 2 months"
84525154,Greg,50%,FALSE,1,Verified,Unlicensed,2016-07-18,"8 years, 3 months"
9787502,Shehzad,,FALSE,1,Verified,Unlicensed,2013-11-03,"11 years, 0 months"
1295576,Johnny,,FALSE,1,Verified,Unlicensed,2011-10-15,"13 years, 0 months"
60996330,Nassim,,FALSE,3,Verified,Unlicensed,2016-02-29,"8 years, 8 months"
22249707,Alex,,FALSE,1,Verified,Unlicensed,2014-10-07,"10 years, 1 months"
21203835,Agnieszka,,FALSE,3,Verified,Unlicensed,2014-09-11,"10 years, 1 months"
489950,Maria,,FALSE,2,Verified,Unlicensed,2011-04-06,"13 years, 7 months"
41474488,Gina,100%,FALSE,4,Verified,Unlicensed,2015-08-14,"9 years, 2 months"
20586090,Grant,,FALSE,1,Verified,Unlicensed,2014-08-26,"10 years, 2 months"
29741970,Jacob,,FALSE,1,Unverified,Unlicensed,2015-03-21,"9 years, 7 months"
16954469,Michele,,FALSE,1,Verified,Unlicensed,2014-06-18,"10 years, 4 months"
35302724,Wei,,FALSE,1,Verified,Unlicensed,2015-06-08,"9 years, 5 months"
6357668,Ragi,,FALSE,2,Verified,Unlicensed,2013-05-12,"11 years, 5 months"
240584,Aswini,,FALSE,1,Verified,Unlicensed,2010-09-20,"14 years, 1 months"
20990447,Adir,,FALSE,1,Verified,Unlicensed,2014-09-05,"10 years, 2 months"
50137233,Courtney,,FALSE,2,Verified,Unlicensed,2015-11-29,"8 years, 11 months"
15919349,Yoni,43%,FALSE,81,Verified,Unlicensed,2014-05-24,"10 years, 5 months"
3780975,Shira,,FALSE,1,Verified,Unlicensed,2012-10-06,"12 years, 1 months"
29466025,Alex,,FALSE,1,Verified,Unlicensed,2015-03-16,"9 years, 7 months"
6158370,David,,FALSE,1,Verified,Unlicensed,2013-04-30,"11 years, 6 months"
161432983,Hannah,100%,TRUE,7,Verified,ose-strreg-0001021,2017-12-05,"6 years, 11 months"
2109282,Olga,,FALSE,1,Verified,Unlicensed,2012-04-10,"12 years, 7 months"
1017231,Susan,,FALSE,1,Unverified,Unlicensed,2011-08-24,"13 years, 2 months"
16091512,Ana,,FALSE,3,Verified,Unlicensed,2014-05-28,"10 years, 5 months"
29408218,Corey,,FALSE,2,Unverified,Unlicensed,2015-03-15,"9 years, 7 months"
24411752,Sahil,,FALSE,2,Verified,Unlicensed,2014-12-02,"9 years, 11 months"
356050857,Kyungho,,FALSE,1,Verified,Unlicensed,2020-07-13,"4 years, 3 months"
265152,Marta,,FALSE,4,Verified,Unlicensed,2010-10-18,"14 years, 0 months"
565579095,Margaritaville Resort Times Square NYC,100%,TRUE,6,Verified,OSE-STRREG-0000068,2024-03-05,"0 years, 8 months"
30050649,Samantha,,FALSE,1,Verified,Unlicensed,2015-03-26,"9 years, 7 months"
17191693,Moss,,FALSE,2,Verified,Unlicensed,2014-06-24,"10 years, 4 months"
68930733,Nora,,FALSE,4,Unverified,Unlicensed,2016-04-25,"8 years, 6 months"
14611780,Paige,,FALSE,1,Verified,Unlicensed,2016-01-13,"8 years, 9 months"
253888808,Paris,,FALSE,2,Unverified,Unlicensed,2019-04-07,"5 years, 7 months"
9107715,Michele,100%,FALSE,1,Unverified,OSE-STRREG-0002410,2013-09-28,"11 years, 1 months"
45857976,Joie,,FALSE,3,Verified,Unlicensed,2015-10-05,"9 years, 1 months"
7991797,Jamaal,,FALSE,1,Verified,Unlicensed,2013-08-06,"11 years, 3 months"
19808319,Lilian,,FALSE,2,Verified,Unlicensed,2015-10-02,"9 years, 1 months"
44881523,Russell,,FALSE,1,Verified,Unlicensed,2015-09-22,"9 years, 1 months"
1130454,Samir,,FALSE,2,Verified,Unlicensed,2011-09-08,"13 years, 2 months"
62850707,Madeleine,,FALSE,1,Verified,Unlicensed,2016-03-13,"8 years, 7 months"
25796636,Michael,,FALSE,1,Verified,Unlicensed,2015-01-08,"9 years, 10 months"
6050380,Fabian,100%,FALSE,2,Verified,Unlicensed,2013-04-22,"11 years, 6 months"
280968606,Adrien,,FALSE,1,Verified,Unlicensed,2019-07-31,"5 years, 3 months"
546481705,Concorde Hotel,100%,FALSE,8,Verified,Exempt,2023-11-14,"0 years, 11 months"
1855214,Marie-Adele,75%,FALSE,1,Verified,Unlicensed,2012-03-04,"12 years, 8 months"
52262589,Samantha,,FALSE,1,Verified,Unlicensed,2015-12-25,"8 years, 10 months"
42713726,Emily,,FALSE,2,Verified,Unlicensed,2015-08-27,"9 years, 2 months"
4274594,Matt,,FALSE,2,Verified,Unlicensed,2012-11-28,"11 years, 11 months"
68769040,Eva,,FALSE,1,Verified,Unlicensed,2016-04-25,"8 years, 6 months"
41743945,George - Francis,,FALSE,2,Verified,Unlicensed,2015-08-17,"9 years, 2 months"
5380471,John,,FALSE,2,Verified,Unlicensed,2013-03-08,"11 years, 8 months"
14884322,Guido,,FALSE,2,Verified,Unlicensed,2014-04-29,"10 years, 6 months"
32133182,Simone,,FALSE,1,Verified,Unlicensed,2015-04-28,"9 years, 6 months"
155148052,Amir,100%,FALSE,1,Unverified,Unlicensed,2017-10-18,"7 years, 0 months"
16430584,Karen,,FALSE,1,Verified,Unlicensed,2015-03-25,"9 years, 7 months"
49580011,Amy,100%,TRUE,3,Verified,Unlicensed,2015-11-21,"8 years, 11 months"
11469296,Michael,,FALSE,2,Verified,Unlicensed,2014-01-20,"10 years, 9 months"
55617221,Chad,,FALSE,1,Unverified,Unlicensed,2016-01-22,"8 years, 9 months"
55813598,Karen,,FALSE,2,Verified,Unlicensed,2016-01-23,"8 years, 9 months"
45082547,Gretta J.,,FALSE,1,Unverified,Unlicensed,2015-09-25,"9 years, 1 months"
33212205,Firas,,FALSE,2,Unverified,Unlicensed,2015-05-12,"9 years, 5 months"
579126,Banna,,FALSE,1,Verified,Unlicensed,2011-05-11,"13 years, 6 months"
46007686,Norman&Ruth,7%,FALSE,2,Verified,Unlicensed,2015-10-07,"9 years, 1 months"
4205149,Alan,,FALSE,1,Verified,Unlicensed,2012-11-20,"11 years, 11 months"
213388301,John,100%,FALSE,3,Verified,Exempt,2018-09-03,"6 years, 2 months"
4262510,Ibrahim,,FALSE,1,Verified,Unlicensed,2012-11-27,"11 years, 11 months"
13275837,Jaime,,FALSE,1,Verified,Unlicensed,2014-03-18,"10 years, 7 months"
31666407,Nathan,,FALSE,2,Unverified,Unlicensed,2015-04-21,"9 years, 6 months"
23693099,Justin,,FALSE,1,Verified,Unlicensed,2014-11-13,"9 years, 11 months"
517568992,Jing,100%,TRUE,13,Verified,OSE-STRREG-0000768,2023-05-31,"1 years, 5 months"
19251040,Barr,,FALSE,1,Verified,Unlicensed,2014-07-31,"10 years, 3 months"
33611370,Christopher,,FALSE,1,Verified,Unlicensed,2015-05-17,"9 years, 5 months"
11526146,Nick,,FALSE,1,Verified,Unlicensed,2014-01-21,"10 years, 9 months"
33680384,Jeff,,FALSE,1,Unverified,Unlicensed,2015-05-18,"9 years, 5 months"
18897568,Meriem,,FALSE,1,Verified,Unlicensed,2014-07-25,"10 years, 3 months"
3263765,Shef,,FALSE,1,Verified,Unlicensed,2012-08-15,"12 years, 2 months"
31980952,Emily,,FALSE,1,Verified,Unlicensed,2015-04-26,"9 years, 6 months"
69435907,Ranny,,FALSE,1,Unverified,Unlicensed,2016-04-28,"8 years, 6 months"
3248277,Sara,,FALSE,3,Verified,Unlicensed,2012-08-13,"12 years, 2 months"
33513998,Mackenzie,,FALSE,1,Verified,Unlicensed,2015-05-16,"9 years, 5 months"
13341919,Jennifer,,FALSE,1,Verified,Unlicensed,2014-03-20,"10 years, 7 months"
7407846,Alison,,FALSE,2,Verified,Unlicensed,2013-07-10,"11 years, 3 months"
7897952,Nima,,FALSE,1,Verified,Unlicensed,2013-08-02,"11 years, 3 months"
129462719,Fatimazahra,,FALSE,1,Verified,Unlicensed,2017-05-08,"7 years, 6 months"
69677082,James,,FALSE,2,Unverified,Unlicensed,2016-04-30,"8 years, 6 months"
48016303,Nelson,,FALSE,1,Verified,Unlicensed,2015-11-02,"9 years, 0 months"
24715671,Julia,50%,FALSE,7,Verified,Unlicensed,2014-12-10,"9 years, 11 months"
46631730,Anne,,FALSE,1,Verified,Unlicensed,2015-10-15,"9 years, 0 months"
15398860,Harlan,,FALSE,1,Unverified,Unlicensed,2014-05-11,"10 years, 5 months"
25971488,Kevin,,FALSE,2,Unverified,Unlicensed,2015-01-11,"9 years, 9 months"
17634934,Zahra,,FALSE,2,Unverified,Unlicensed,2014-07-04,"10 years, 4 months"
18342421,Patty,,FALSE,3,Verified,Unlicensed,2014-07-18,"10 years, 3 months"
57122538,Balla,,FALSE,3,Verified,Unlicensed,2016-02-02,"8 years, 9 months"
56142507,Marie,,FALSE,2,Verified,Unlicensed,2016-01-26,"8 years, 9 months"
15010925,Carlos,100%,FALSE,1,Verified,Unlicensed,2014-05-02,"10 years, 6 months"
57755346,Natalie,,FALSE,1,Unverified,Unlicensed,2016-02-07,"8 years, 9 months"
1208337,Sandra,,FALSE,2,Verified,Unlicensed,2011-09-25,"13 years, 1 months"
4302160,Jonathan,,FALSE,1,Verified,Unlicensed,2012-12-02,"11 years, 11 months"
1106731,Alexander,,FALSE,5,Verified,Unlicensed,2011-09-03,"13 years, 2 months"
52004369,Chelsea,50%,FALSE,5,Verified,Unlicensed,2015-12-22,"8 years, 10 months"
8838470,Carlos,,FALSE,1,Verified,Unlicensed,2013-09-14,"11 years, 1 months"
122877644,Kate,100%,FALSE,2,Unverified,Unlicensed,2017-03-27,"7 years, 7 months"
424020866,Anastasia,100%,TRUE,4,Verified,OSE-STRREG-0001184,2021-09-21,"3 years, 1 months"
13754273,Erin,,FALSE,1,Unverified,Unlicensed,2014-03-31,"10 years, 7 months"
479531200,Oded,100%,TRUE,1,Verified,Unlicensed,2022-09-14,"2 years, 1 months"
16897284,Hugh,100%,TRUE,1,Verified,Unlicensed,2014-06-17,"10 years, 4 months"
534593981,Jweli,,TRUE,1,Unverified,Unlicensed,2023-08-29,"1 years, 2 months"
6369681,Juliann,,FALSE,4,Verified,Unlicensed,2013-05-13,"11 years, 5 months"
48677964,Lincoln,,FALSE,1,Unverified,Unlicensed,2015-11-10,"8 years, 12 months"
696487,Ted,,FALSE,1,Unverified,Unlicensed,2011-06-13,"13 years, 4 months"
7364894,Mac,,FALSE,1,Verified,Unlicensed,2013-07-08,"11 years, 4 months"
34142729,Priscila,,FALSE,2,Verified,Unlicensed,2015-05-24,"9 years, 5 months"
2455178,Nessa,,FALSE,3,Verified,Unlicensed,2012-05-24,"12 years, 5 months"
558932103,Yanitza,100%,FALSE,1,Verified,Exempt,2024-01-27,"0 years, 9 months"
3282552,Roger,,FALSE,1,Verified,Unlicensed,2012-08-16,"12 years, 2 months"
28813132,Junyuan,,FALSE,1,Verified,Unlicensed,2015-03-05,"9 years, 8 months"
31765814,Yassine,,FALSE,6,Verified,Unlicensed,2015-04-23,"9 years, 6 months"
518713594,Soli,100%,FALSE,2,Verified,Unlicensed,2023-06-07,"1 years, 5 months"
10076276,Denis,,FALSE,1,Verified,Unlicensed,2013-11-17,"10 years, 11 months"
12764250,Ravi,,FALSE,1,Verified,Unlicensed,2014-03-03,"10 years, 8 months"
35897162,Monica,,FALSE,1,Verified,Unlicensed,2015-06-15,"9 years, 4 months"
19544909,Michelle,,FALSE,1,Verified,Unlicensed,2014-08-06,"10 years, 3 months"
188107890,Chennae,,FALSE,1,Verified,Unlicensed,2018-05-06,"6 years, 6 months"
17204066,Maham,,FALSE,1,Verified,Unlicensed,2014-06-24,"10 years, 4 months"
5743711,Frasier,,FALSE,2,Verified,Unlicensed,2013-04-02,"11 years, 7 months"
74151784,Vicky,100%,TRUE,3,Verified,Unlicensed,2016-05-26,"8 years, 5 months"
55149825,Israel,,FALSE,1,Verified,Unlicensed,2016-01-18,"8 years, 9 months"
13607787,Dre,100%,FALSE,1,Verified,Unlicensed,2014-03-27,"10 years, 7 months"
35958095,Lissett,,FALSE,1,Verified,Unlicensed,2015-06-16,"9 years, 4 months"
70638431,Michael,,FALSE,1,Unverified,Unlicensed,2016-05-06,"8 years, 6 months"
11452065,Arthur,,FALSE,2,Verified,Unlicensed,2014-01-19,"10 years, 9 months"
14995329,Sierra,,FALSE,1,Verified,Unlicensed,2014-05-02,"10 years, 6 months"
1373836,Carlotta,,FALSE,1,Verified,Unlicensed,2015-06-21,"9 years, 4 months"
41094794,Benjamin,,FALSE,2,Unverified,Unlicensed,2015-08-10,"9 years, 2 months"
49027658,Loretta,,FALSE,1,Verified,Unlicensed,2015-11-14,"8 years, 11 months"
1106323,Sebastian,,FALSE,4,Verified,Unlicensed,2011-09-03,"13 years, 2 months"
1281637,Jessica,,FALSE,1,Verified,Unlicensed,2011-10-12,"13 years, 0 months"
36207962,Ariel,,FALSE,1,Verified,Unlicensed,2015-06-19,"9 years, 4 months"
8012008,Sean,,FALSE,1,Unverified,Unlicensed,2013-08-07,"11 years, 3 months"
1319661,Luisa,100%,FALSE,1,Verified,Unlicensed,2011-10-21,"13 years, 0 months"
34930811,Paloma,,FALSE,1,Verified,Unlicensed,2015-06-03,"9 years, 5 months"
1657540,Charlie,,FALSE,2,Unverified,Unlicensed,2012-01-26,"12 years, 9 months"
2530122,Chia,100%,TRUE,3,Verified,Unlicensed,2012-06-02,"12 years, 5 months"
43707936,Adriaan,,FALSE,1,Verified,Unlicensed,2015-09-08,"9 years, 1 months"
37241656,Zack,,FALSE,2,Verified,Unlicensed,2015-07-01,"9 years, 4 months"
478094511,Angelika,100%,TRUE,1,Verified,OSE-STRREG-0000135,2022-09-04,"2 years, 2 months"
28680349,Bryan,,FALSE,1,Verified,Unlicensed,2015-03-03,"9 years, 8 months"
36133913,Matt,,FALSE,2,Verified,Unlicensed,2015-06-18,"9 years, 4 months"
11460541,Nick,,FALSE,1,Verified,Unlicensed,2014-01-19,"10 years, 9 months"
126045609,Geo,100%,TRUE,1,Verified,OSE-STRREG-0000374,2017-04-16,"7 years, 6 months"
27705303,Zachary,,FALSE,1,Verified,Unlicensed,2015-02-13,"9 years, 8 months"
47511212,Aanchal,,FALSE,4,Verified,Unlicensed,2015-10-26,"9 years, 0 months"
3011750,Drew,,FALSE,3,Verified,Unlicensed,2012-07-21,"12 years, 3 months"
24951732,Anne,,FALSE,1,Verified,Unlicensed,2014-12-17,"9 years, 10 months"
49720830,Sarah,,FALSE,1,Unverified,Unlicensed,2015-11-23,"8 years, 11 months"
12341802,Ankita,,FALSE,1,Verified,Unlicensed,2014-02-18,"10 years, 8 months"
36976268,Rebecca,,FALSE,1,Verified,Unlicensed,2015-06-28,"9 years, 4 months"
2247187,Simone,,FALSE,1,Verified,Unlicensed,2012-04-29,"12 years, 6 months"
623474,Bridget,,FALSE,2,Verified,Unlicensed,2011-05-25,"13 years, 5 months"
3792156,Sophia,,FALSE,1,Verified,Unlicensed,2012-10-07,"12 years, 1 months"
49879147,Rohit,,FALSE,1,Verified,Unlicensed,2015-11-25,"8 years, 11 months"
91757655,Edward,100%,FALSE,2,Unverified,Exempt,2016-08-25,"8 years, 2 months"
16860700,Lu,,FALSE,2,Unverified,Unlicensed,2014-06-16,"10 years, 4 months"
7371085,Alisha,,FALSE,2,Verified,Unlicensed,2013-07-09,"11 years, 4 months"
32971323,Shivangi,,FALSE,1,Verified,Unlicensed,2015-05-09,"9 years, 6 months"
3927655,Alexander,,FALSE,2,Verified,Unlicensed,2012-10-20,"12 years, 0 months"
481639634,Devanshi,0%,FALSE,1,Verified,Unlicensed,2022-09-30,"2 years, 1 months"
25753120,Aaron,,FALSE,2,Verified,Unlicensed,2015-01-07,"9 years, 10 months"
22210080,Kyle,0%,TRUE,5,Verified,Unlicensed,2014-10-06,"10 years, 1 months"
43870735,Tj,,FALSE,1,Verified,Unlicensed,2015-09-10,"9 years, 1 months"
42076125,Atif,,FALSE,2,Verified,Unlicensed,2015-08-20,"9 years, 2 months"
82189528,Lara,,FALSE,1,Verified,Unlicensed,2016-07-06,"8 years, 4 months"
71277248,Chiya,100%,FALSE,2,Unverified,Unlicensed,2016-05-10,"8 years, 5 months"
45293248,Nicholas,,FALSE,1,Verified,Unlicensed,2015-09-28,"9 years, 1 months"
2687071,Lily,,FALSE,1,Verified,Unlicensed,2012-06-19,"12 years, 4 months"
18451417,Jose,,FALSE,1,Verified,Unlicensed,2014-07-20,"10 years, 3 months"
4368043,Nika Nurkyz,,FALSE,3,Verified,Unlicensed,2012-12-10,"11 years, 11 months"
26420701,Helen,,FALSE,1,Verified,Unlicensed,2015-01-20,"9 years, 9 months"
30576651,Lun,,FALSE,1,Verified,Unlicensed,2015-04-04,"9 years, 7 months"
111798802,Ritchy,,FALSE,1,Unverified,Unlicensed,2017-01-16,"7 years, 9 months"
38607397,Isroel,,FALSE,1,Unverified,Unlicensed,2015-07-15,"9 years, 3 months"
4381778,Shea,,FALSE,6,Verified,Unlicensed,2012-12-11,"11 years, 11 months"
517677381,TaHsi,100%,FALSE,1,Verified,Unlicensed,2023-06-01,"1 years, 5 months"
45166068,Derrick,,FALSE,1,Verified,Unlicensed,2015-09-26,"9 years, 1 months"
43151590,Kharay,,FALSE,1,Verified,Unlicensed,2015-09-02,"9 years, 2 months"
6439477,Lindsay,,FALSE,2,Verified,Unlicensed,2013-05-17,"11 years, 5 months"
50482164,Nina,,FALSE,1,Verified,Unlicensed,2015-12-03,"8 years, 11 months"
146030957,Bryan,,FALSE,2,Unverified,Unlicensed,2017-08-14,"7 years, 2 months"
17371775,Octavio,,FALSE,3,Verified,Unlicensed,2014-06-28,"10 years, 4 months"
494830696,Rish,,FALSE,1,Verified,Unlicensed,2023-01-07,"1 years, 10 months"
6489574,Wilson,,FALSE,2,Verified,Unlicensed,2013-05-20,"11 years, 5 months"
6396827,Gyaltsen Benita,,FALSE,1,Verified,Unlicensed,2015-06-19,"9 years, 4 months"
484098387,Eleanna,100%,TRUE,1,Verified,Unlicensed,2022-10-18,"2 years, 0 months"
21725994,Tim,,FALSE,2,Verified,Unlicensed,2014-09-24,"10 years, 1 months"
148897644,Patrick,0%,FALSE,3,Verified,Unlicensed,2017-09-03,"7 years, 2 months"
25616801,Amy,100%,FALSE,1,Verified,Unlicensed,2015-01-05,"9 years, 10 months"
5665728,Ryan,,FALSE,1,Verified,Unlicensed,2013-03-28,"11 years, 7 months"
260958,Aurelija,,FALSE,3,Verified,Unlicensed,2010-10-13,"14 years, 0 months"
151243003,Ting,,FALSE,1,Verified,Unlicensed,2017-09-19,"7 years, 1 months"
151189049,Marc,,FALSE,1,Verified,Unlicensed,2017-09-19,"7 years, 1 months"
17428620,Roman,,FALSE,2,Verified,Unlicensed,2014-06-29,"10 years, 4 months"
65112370,Jacques,,FALSE,2,Verified,Unlicensed,2016-03-30,"8 years, 7 months"
11105949,May,,FALSE,2,Verified,Unlicensed,2014-01-07,"10 years, 10 months"
78254013,Ana,,FALSE,1,Verified,Unlicensed,2016-06-17,"8 years, 4 months"
408059360,Ihsane,,FALSE,3,Verified,Unlicensed,2021-06-19,"3 years, 4 months"
1527966,Tiffany,,FALSE,3,Verified,Unlicensed,2011-12-22,"12 years, 10 months"
836353,Luna,100%,FALSE,7,Verified,Unlicensed,2011-07-18,"13 years, 3 months"
151150981,Richard And Elena,100%,FALSE,3,Verified,Unlicensed,2017-09-18,"7 years, 1 months"
71873381,Alexandra,,FALSE,3,Unverified,Unlicensed,2016-05-13,"8 years, 5 months"
47792689,Tiffany,,FALSE,1,Verified,Unlicensed,2015-10-30,"9 years, 0 months"
17344471,Chris,,FALSE,4,Verified,Unlicensed,2014-06-27,"10 years, 4 months"
152605245,Kristina,,FALSE,1,Unverified,Unlicensed,2017-09-29,"7 years, 1 months"
517551178,Lisa,100%,FALSE,30,Verified,Exempt,2023-05-31,"1 years, 5 months"
52129673,Christina,,FALSE,1,Verified,Unlicensed,2015-12-23,"8 years, 10 months"
1002452,Florencia,100%,TRUE,5,Verified,Unlicensed,2011-08-21,"13 years, 2 months"
46599828,Dena,,FALSE,1,Verified,Unlicensed,2015-10-15,"9 years, 0 months"
21369808,Niko,,FALSE,2,Verified,Unlicensed,2014-09-15,"10 years, 1 months"
73610315,Kerstin,,FALSE,1,Verified,Unlicensed,2016-05-23,"8 years, 5 months"
3803423,Jenna,,FALSE,4,Verified,Unlicensed,2012-10-08,"12 years, 0 months"
7138874,Sebastien,90%,FALSE,2,Verified,Unlicensed,2013-06-26,"11 years, 4 months"
513003509,Romer Hell'S Kitchen New York City,100%,TRUE,5,Verified,OSE-STRREG-0000051,2023-05-03,"1 years, 6 months"
62685070,Katie,,FALSE,5,Verified,Unlicensed,2016-03-12,"8 years, 7 months"
10549792,Connor,,FALSE,3,Verified,Unlicensed,2013-12-10,"10 years, 11 months"
123894644,Spencer,,FALSE,1,Unverified,Unlicensed,2017-04-02,"7 years, 7 months"
59377513,Shannon,,FALSE,2,Verified,Unlicensed,2016-02-18,"8 years, 8 months"
121141615,Beth,,FALSE,1,Unverified,Unlicensed,2017-03-16,"7 years, 7 months"
35837024,Nima,100%,FALSE,1,Verified,Unlicensed,2015-06-15,"9 years, 4 months"
12267269,Ashley,,FALSE,1,Verified,Unlicensed,2014-02-15,"10 years, 8 months"
77603717,Howard,,FALSE,1,Unverified,Unlicensed,2016-06-13,"8 years, 4 months"
55981584,Saori,,FALSE,3,Verified,Unlicensed,2016-01-24,"8 years, 9 months"
329473352,Claudia,90%,FALSE,1,Verified,Unlicensed,2020-01-20,"4 years, 9 months"
127080266,Vered,,FALSE,1,Verified,Unlicensed,2017-04-22,"7 years, 6 months"
16357378,Sonia,,FALSE,6,Verified,Unlicensed,2014-06-04,"10 years, 5 months"
96755,Hope,,FALSE,3,Verified,Unlicensed,2010-03-21,"14 years, 7 months"
107140603,Yong,,FALSE,2,Verified,Unlicensed,2016-12-13,"7 years, 10 months"
77523610,Charles,,FALSE,1,Verified,Unlicensed,2016-06-13,"8 years, 4 months"
556869189,Hilton Garden Inn Times Square Central NYC,100%,FALSE,2,Verified,OSE-STRREG-0041459,2024-01-16,"0 years, 9 months"
27789935,Tim And Allison,,FALSE,1,Verified,Unlicensed,2015-02-15,"9 years, 8 months"
129497806,Jody,,FALSE,1,Verified,Unlicensed,2017-05-08,"7 years, 6 months"
23149564,Dan,,FALSE,3,Verified,Unlicensed,2014-10-30,"10 years, 0 months"
41913683,Aris,,FALSE,2,Verified,Unlicensed,2015-08-19,"9 years, 2 months"
23505542,Sarah,,FALSE,1,Verified,Unlicensed,2014-11-09,"9 years, 12 months"
11881734,Lauren,,FALSE,1,Verified,Unlicensed,2014-02-02,"10 years, 9 months"
50210611,Ali,,FALSE,2,Verified,Unlicensed,2015-11-30,"8 years, 11 months"
20172814,Jesse,,FALSE,4,Verified,Unlicensed,2014-08-17,"10 years, 2 months"
9945748,Shakira,,FALSE,1,Verified,Unlicensed,2013-11-11,"10 years, 12 months"
106130636,Lane,,FALSE,1,Verified,Unlicensed,2016-12-04,"7 years, 11 months"
16639428,Drew,100%,TRUE,4,Verified,Unlicensed,2014-06-10,"10 years, 4 months"
127065148,Durell,,FALSE,1,Unverified,Unlicensed,2017-04-22,"7 years, 6 months"
33510623,Motty,100%,TRUE,42,Verified,Unlicensed,2015-05-16,"9 years, 5 months"
75973505,Jeanette,,FALSE,2,Verified,Unlicensed,2016-06-05,"8 years, 5 months"
520974331,Trixia Ann Joy,100%,FALSE,5,Verified,OSE-STRREG-1083779,2023-06-20,"1 years, 4 months"
23121273,Samantha,,FALSE,1,Unverified,Unlicensed,2014-10-29,"10 years, 0 months"
77365697,Adam,,FALSE,2,Verified,Unlicensed,2016-06-12,"8 years, 4 months"
10371038,Valerio,,FALSE,3,Verified,Unlicensed,2013-12-01,"10 years, 11 months"
2371814,Jennifer,,FALSE,1,Verified,Unlicensed,2012-05-14,"12 years, 5 months"
133010064,Alena,,FALSE,2,Verified,Unlicensed,2017-06-01,"7 years, 5 months"
20549983,Ioannis,,FALSE,1,Verified,Unlicensed,2014-08-26,"10 years, 2 months"
91718195,Kourosh,,FALSE,1,Verified,Unlicensed,2016-08-24,"8 years, 2 months"
22533562,Luigi,,FALSE,1,Verified,Unlicensed,2014-10-14,"10 years, 0 months"
18838868,Leah,,FALSE,2,Verified,Unlicensed,2014-07-24,"10 years, 3 months"
78936234,Damian,100%,FALSE,1,Verified,Unlicensed,2016-06-20,"8 years, 4 months"
2978784,Karen,100%,FALSE,2,Unverified,Unlicensed,2012-07-18,"12 years, 3 months"
30727828,Meg,,FALSE,1,Verified,Unlicensed,2015-04-06,"9 years, 7 months"
48345272,Konstantino,100%,FALSE,7,Verified,Unlicensed,2015-11-06,"9 years, 0 months"
